Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,Upsell_Priority_Encoded
777-7998,STANDARD_UPSELL,31.772275521175796,LOW,0.03544551042351592,0.3,0.0,5
768-7876,STANDARD_UPSELL,30.884646906452215,LOW,0.017692938129044294,0.3,0.2,5
977-5597,STANDARD_UPSELL,30.94681701822966,LOW,0.018936340364593206,0.4,0.0,5
797-7967,STANDARD_UPSELL,30.54982763213186,LOW,0.010996552642637143,0.4,0.0,5
775-9787,STANDARD_UPSELL,31.29346983446265,LOW,0.025869396689252932,0.4,0.0,5
979-7978,STANDARD_UPSELL,30.84003054328695,LOW,0.01680061086573901,0.4,0.0,5
757-5575,STANDARD_UPSELL,31.3027227476548,LOW,0.02605445495309602,0.4,0.0,5
976-9675,STANDARD_UPSELL,30.84549075196568,LOW,0.016909815039313617,0.6,0.0,5
777-7597,STANDARD_UPSELL,30.949068972253443,LOW,0.018981379445068877,0.5,0.0,5
788-6979,STANDARD_UPSELL,31.331423567703727,LOW,0.026628471354074555,0.6,0.0,5
798-5755,PRIORITY_UPSELL_RETENTION,86.19457603696124,HIGH,0.039819201232041065,0.5,0.5,4
798-5978,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.017634515316004195,0.4,0.3,1
987-7655,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.021955324161787873,0.9999999999999999,0.0,0
785-7789,STANDARD_UPSELL,30.85388460429317,LOW,0.017077692085863384,0.4,0.0,5
755-9759,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.019097952133088736,0.9999999999999999,0.0,0
797-9897,PRIORITY_UPSELL_RETENTION,85.59696031981879,HIGH,0.01989867732729301,0.2,0.5,4
987-9855,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.020649249498342046,0.9999999999999999,0.0,0
785-7878,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.02379366298977774,0.9999999999999999,0.0,0
798-7989,PRIORITY_UPSELL_RETENTION,85.45539325445091,HIGH,0.015179775148363685,0.1,0.5,4
767-9978,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.03388588028348048,0.9999999999999999,0.0,0
975-6578,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.021210485732273583,0.4,0.3,1
795-5875,STANDARD_UPSELL,30.6522833710969,LOW,0.013045667421938018,0.3,0.2,5
769-6875,STANDARD_UPSELL,30.89607419708811,LOW,0.01792148394176224,0.4,0.0,5
799-9558,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.020543562325508417,0.9999999999999999,0.0,0
788-5877,STANDARD_UPSELL,31.61065237359891,LOW,0.0322130474719782,0.7999999999999999,0.0,5
775-5789,PRIORITY_UPSELL_RETENTION,86.13126625946477,HIGH,0.037708875315492,0.1,0.5,4
979-7867,STANDARD_UPSELL,30.865016530890358,LOW,0.017300330617807162,0.6,0.0,5
755-5697,GENTLE_UPSELL,50.95849222497384,MEDIUM,0.023962305624345964,0.4,0.0,2
777-9579,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.019331414428525494,0.6,0.3,1
785-9859,PRIORITY_UPSELL_RETENTION,85.67541668450833,HIGH,0.02251388948361118,0.1,0.5,4
795-9575,STANDARD_UPSELL,31.58308600407298,LOW,0.031661720081459656,0.6,0.0,5
777-9799,PRIORITY_UPSELL_RETENTION,85.7556709781901,HIGH,0.025189032606336485,0.7000000000000001,0.5,4
797-7958,STANDARD_UPSELL,31.016309968936486,LOW,0.020326199378729714,0.4,0.0,5
789-5598,PRIORITY_UPSELL_RETENTION,85.9107959888425,HIGH,0.030359866294749936,0.1,0.5,4
799-7887,STANDARD_UPSELL,30.938848397853814,LOW,0.018776967957076264,0.4,0.0,5
958-8788,STANDARD_UPSELL,30.8173448138992,LOW,0.016346896277983997,0.6,0.0,5
789-7759,GENTLE_UPSELL,51.17919626532652,MEDIUM,0.02947990663316285,0.4,0.0,2
789-5779,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.040392754783163176,0.9999999999999999,0.0,0
775-9979,STANDARD_UPSELL,31.514114023594747,LOW,0.030282280471894928,0.7,0.0,5
778-5767,STANDARD_UPSELL,31.785874395784862,LOW,0.03571748791569728,0.3,0.0,5
779-5965,STANDARD_UPSELL,30.88233362934041,LOW,0.017646672586808135,0.6,0.0,5
958-6979,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.0329417533401619,0.9999999999999999,0.0,0
795-5788,STANDARD_UPSELL,30.79254595742495,LOW,0.01585091914849897,0.4,0.0,5
755-7579,PRIORITY_UPSELL_RETENTION,85.59868222290739,HIGH,0.019956074096912708,0.5,0.5,4
777-9878,PRIORITY_UPSELL_RETENTION,85.64687479865765,HIGH,0.021562493288588475,0.30000000000000004,0.5,4
758-7588,STANDARD_UPSELL,31.69616724037333,LOW,0.03392334480746665,0.6,0.0,5
975-8998,STANDARD_UPSELL,31.471809853591356,LOW,0.029436197071827104,0.5,0.0,5
795-6777,PRIORITY_UPSELL_RETENTION,85.50921081448995,HIGH,0.01697369381633144,0.30000000000000004,0.5,4
795-7775,STANDARD_UPSELL,31.679741773735056,LOW,0.03359483547470115,0.6,0.0,5
785-5987,DO_NOT_DISTURB,4.0,MINIMAL,0.023115983622001363,0.7999999999999999,0.0,0
789-7875,STANDARD_UPSELL,31.1811018468337,LOW,0.02362203693667398,0.5,0.0,5
977-9779,STANDARD_UPSELL,30.876037383646118,LOW,0.017520747672922322,0.4,0.0,5
797-7896,STANDARD_UPSELL,31.727685765155435,LOW,0.03455371530310871,0.4,0.0,5
778-9795,GENTLE_UPSELL,50.92382474322656,MEDIUM,0.023095618580664008,0.4,0.0,2
955-9799,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.024315148912459974,0.9999999999999999,0.0,0
985-7788,STANDARD_UPSELL,30.96364434317483,LOW,0.01927288686349665,0.7999999999999999,0.0,5
797-5558,PRIORITY_UPSELL_RETENTION,85.55428042713929,HIGH,0.0184760142379762,0.30000000000000004,0.8,4
755-8599,STANDARD_UPSELL,31.0351038004228,LOW,0.020702076008456013,0.4,0.0,5
779-8687,STANDARD_UPSELL,31.008815842637972,LOW,0.020176316852759432,0.6,0.0,5
989-7879,STANDARD_UPSELL,30.834217191050527,LOW,0.016684343821010573,0.4,0.0,5
758-7955,STANDARD_UPSELL,31.467342050580303,LOW,0.029346841011606072,0.4,0.0,5
796-7659,STANDARD_UPSELL,31.52106184008851,LOW,0.03042123680177021,0.4,0.0,5
797-7878,STANDARD_UPSELL,30.821222269463885,LOW,0.016424445389277675,0.4,0.0,5
779-9576,PRIORITY_UPSELL_RETENTION,85.51778993163668,HIGH,0.01725966438788935,0.5,0.5,4
788-7896,GENTLE_UPSELL,50.71385049553245,MEDIUM,0.017846262388311263,0.4,0.0,2
796-5798,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.02743362267542552,0.9999999999999999,0.0,0
756-5599,STANDARD_UPSELL,31.46407652025542,LOW,0.029281530405108433,0.5,0.0,5
797-7975,STANDARD_UPSELL,30.87653139886573,LOW,0.017530627977314587,0.4,0.0,5
787-7777,DO_NOT_DISTURB,3.5,MINIMAL,0.027810558040357883,0.8999999999999999,0.2,0
795-5555,STANDARD_UPSELL,31.71375421624423,LOW,0.03427508432488459,0.6,0.0,5
987-9767,GENTLE_UPSELL,50.644678137591654,MEDIUM,0.016116953439791387,0.4,0.0,2
778-6558,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.02356691458814091,0.9999999999999999,0.0,0
757-5887,STANDARD_UPSELL,31.156045771134938,LOW,0.023120915422698785,0.4,0.0,5
987-7957,PRIORITY_UPSELL_RETENTION,85.51554939215671,HIGH,0.017184979738557163,0.1,0.5,4
757-6879,STANDARD_UPSELL,31.014330615871653,LOW,0.02028661231743306,0.6,0.0,5
788-9657,GENTLE_UPSELL,50.7607131442607,MEDIUM,0.019017828606517486,0.4,0.0,2
759-5975,DO_NOT_DISTURB,4.5,MINIMAL,0.0174396176443116,0.7,0.0,0
787-9565,STANDARD_UPSELL,31.62388754423632,LOW,0.03247775088472645,0.4,0.0,5
986-5577,STANDARD_UPSELL,30.99119904140463,LOW,0.01982398082809262,0.5,0.2,5
778-6976,GENTLE_UPSELL,51.16227239269054,MEDIUM,0.029056809817263447,0.7999999999999999,0.0,2
775-9589,STANDARD_UPSELL,31.10860605650417,LOW,0.022172121130083395,0.4,0.0,5
786-7596,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.018725621377290596,0.5,0.3,1
777-7798,STANDARD_UPSELL,30.935261877927168,LOW,0.01870523755854338,0.4,0.0,5
979-7996,PRIORITY_UPSELL_RETENTION,86.19022352328207,HIGH,0.03967411744273567,0.7000000000000001,0.5,4
799-7597,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03117721750593386,0.4,0.3,1
785-7985,DO_NOT_DISTURB,4.0,MINIMAL,0.017797855695948633,0.7999999999999999,0.0,0
759-7785,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.0353337686697382,0.6,0.3,1
799-5557,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03490255397209167,0.4,0.3,1
779-7778,STANDARD_UPSELL,31.30601292099038,LOW,0.02612025841980758,0.6,0.0,5
798-7959,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.0358954086814002,0.9999999999999999,0.0,0
988-7875,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.02230783888881525,0.6,0.3,1
789-9559,STANDARD_UPSELL,30.751419299620732,LOW,0.015028385992414607,0.5,0.0,5
755-9975,DO_NOT_DISTURB,4.0,MINIMAL,0.028317170035434644,0.7999999999999999,0.0,0
779-7777,GENTLE_UPSELL,51.288320554273,MEDIUM,0.032208013856825056,0.7999999999999999,0.0,2
759-7997,DO_NOT_DISTURB,4.5,MINIMAL,0.032969102103190644,0.7,0.0,0
797-5995,STANDARD_UPSELL,31.48359006469767,LOW,0.02967180129395337,0.4,0.0,5
779-7557,STANDARD_UPSELL,31.006374883842966,LOW,0.02012749767685929,0.6,0.0,5
799-6577,MINIMAL_CONTACT,10.663977684378029,MINIMAL,0.02213258947926761,0.4,0.3,3
777-9799,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.04039705392973437,0.9999999999999999,0.0,0
987-5555,STANDARD_UPSELL,30.883606933257653,LOW,0.017672138665153048,0.4,0.0,5
985-7897,STANDARD_UPSELL,30.774729994119447,LOW,0.01549459988238894,0.6,0.0,5
769-9598,STANDARD_UPSELL,30.840119059735233,LOW,0.016802381194704646,0.6,0.0,5
989-9798,STANDARD_UPSELL,31.398041457872303,LOW,0.027960829157446056,0.6,0.0,5
776-7965,STANDARD_UPSELL,31.522270698253667,LOW,0.03044541396507335,0.6,0.0,5
769-8987,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03388401048628419,0.6,0.3,1
975-7686,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.032253930507438654,0.3,0.3,1
788-6795,STANDARD_UPSELL,31.235117281142387,LOW,0.024702345622847746,0.4,0.0,5
978-7877,STANDARD_UPSELL,30.862527104886915,LOW,0.017250542097738273,0.4,0.0,5
767-7698,STANDARD_UPSELL,31.44152723616299,LOW,0.02883054472325978,0.4,0.0,5
797-5895,STANDARD_UPSELL,31.55623058134948,LOW,0.03112461162698965,0.4,0.0,5
779-9678,STANDARD_UPSELL,31.217962489835873,LOW,0.02435924979671749,0.4,0.0,5
766-6757,STANDARD_UPSELL,31.516266156058602,LOW,0.030325323121172074,0.4,0.0,5
797-8575,GENTLE_UPSELL,51.201363146345344,MEDIUM,0.030034078658633636,0.4,0.0,2
767-9995,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.04103176693388703,0.9999999999999999,0.0,0
779-5997,STANDARD_UPSELL,31.678370114026453,LOW,0.033567402280529096,0.6,0.0,5
756-9875,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.03233782629726462,0.9999999999999999,0.0,0
977-9898,PRIORITY_UPSELL_RETENTION,85.38848751109836,HIGH,0.01294958370327886,0.30000000000000004,0.5,4
766-9999,GENTLE_UPSELL,51.19364137097849,MEDIUM,0.029841034274462244,0.4,0.0,2
799-7886,STANDARD_UPSELL,31.61368180963675,LOW,0.03227363619273497,0.3,0.2,5
768-5697,STANDARD_UPSELL,30.51638371208492,LOW,0.01032767424169842,0.3,0.2,5
975-7876,STANDARD_UPSELL,31.2068656209848,LOW,0.02413731241969602,0.3,0.0,5
977-7655,PRIORITY_UPSELL_RETENTION,85.56999894413077,HIGH,0.018999964804359327,0.5,0.5,4
777-5776,STANDARD_UPSELL,31.093988804276666,LOW,0.021879776085533344,0.4,0.0,5
958-7796,PRIORITY_UPSELL_RETENTION,85.42829836719004,HIGH,0.014276612239667813,0.1,0.5,4
767-7977,PRIORITY_UPSELL_RETENTION,86.1273600432331,HIGH,0.037578668107770045,0.1,0.5,4
977-5877,STANDARD_UPSELL,31.68352815691609,LOW,0.033670563138321764,0.6,0.0,5
957-8575,STANDARD_UPSELL,30.981908236402383,LOW,0.019638164728047657,0.4,0.0,5
775-7757,STANDARD_UPSELL,30.961127566805175,LOW,0.019222551336103486,0.6,0.0,5
777-8989,PRIORITY_UPSELL_RETENTION,85.62812363269818,HIGH,0.020937454423272665,0.30000000000000004,0.5,4
766-5859,PRIORITY_UPSELL_RETENTION,85.97741823318334,HIGH,0.0325806077727783,0.30000000000000004,0.5,4
767-7986,PRIORITY_UPSELL_RETENTION,85.43332691146318,HIGH,0.014444230382106071,0.1,0.8,4
975-5558,STANDARD_UPSELL,31.216485993590634,LOW,0.02432971987181266,0.4,0.0,5
786-9777,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.020958597135888428,0.9999999999999999,0.0,0
958-6788,STANDARD_UPSELL,31.927769090808052,LOW,0.038555381816161034,0.4,0.0,5
987-7959,STANDARD_UPSELL,30.706665675558124,LOW,0.01413331351116251,0.3,0.2,5
779-5588,STANDARD_UPSELL,30.82099868662163,LOW,0.01641997373243255,0.4,0.0,5
757-7995,PRIORITY_UPSELL_RETENTION,86.21436444955583,HIGH,0.04047881498519451,0.1,0.5,4
986-9898,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.021980053155804688,0.9999999999999999,0.0,0
797-7985,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.0231090901480511,0.9999999999999999,0.0,0
779-9857,STANDARD_UPSELL,31.55450352686648,LOW,0.031090070537329585,0.7999999999999999,0.0,5
798-7979,PRIORITY_UPSELL_RETENTION,85.55924144784456,HIGH,0.018641381594818353,0.7000000000000001,0.5,4
778-8566,PRIORITY_UPSELL_RETENTION,85.57889035845474,HIGH,0.01929634528182455,0.7000000000000001,0.5,4
797-7858,STANDARD_UPSELL,30.72254466714392,LOW,0.01445089334287841,0.4,0.0,5
789-8896,STANDARD_UPSELL,31.67627884580538,LOW,0.03352557691610762,0.7,0.0,5
797-6898,PRIORITY_UPSELL_RETENTION,85.55837393582146,HIGH,0.01861246452738215,0.30000000000000004,0.5,4
768-7989,PRIORITY_UPSELL_RETENTION,85.60253915384908,HIGH,0.02008463846163602,0.2,0.7,4
977-5798,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.037353470780905944,0.9999999999999999,0.0,0
975-7756,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03477506065962756,0.6,0.3,1
775-7756,PRIORITY_UPSELL_RETENTION,85.69834693918617,HIGH,0.02327823130620538,0.1,0.5,4
778-9877,GENTLE_UPSELL,51.3003254770438,MEDIUM,0.032508136926095,0.7999999999999999,0.0,2
787-9755,STANDARD_UPSELL,31.64977170475638,LOW,0.0329954340951276,0.7999999999999999,0.0,5
987-7659,GENTLE_UPSELL,50.853039169984896,MEDIUM,0.02132597924962232,0.4,0.0,2
978-5955,STANDARD_UPSELL,30.8843333030602,LOW,0.017686666061203973,0.4,0.0,5
979-9778,STANDARD_UPSELL,30.818961231730835,LOW,0.016379224634616676,0.4,0.0,5
767-5856,STANDARD_UPSELL,30.925015048759608,LOW,0.01850030097519217,0.4,0.0,5
767-6695,GENTLE_UPSELL,50.73578786539705,MEDIUM,0.018394696634926246,0.4,0.0,2
779-6577,STANDARD_UPSELL,31.7046354083013,LOW,0.034092708166025984,0.4,0.0,5
777-9569,PRIORITY_UPSELL_RETENTION,85.92912075800271,HIGH,0.030970691933423496,0.1,0.5,4
758-9758,STANDARD_UPSELL,30.837747521343264,LOW,0.016754950426865298,0.4,0.0,5
788-9888,PRIORITY_UPSELL_RETENTION,85.72239907922514,HIGH,0.02407996930750492,0.1,0.5,4
777-7968,PRIORITY_UPSELL_RETENTION,85.45310331141127,HIGH,0.01510344371370888,0.5,0.5,4
778-7755,STANDARD_UPSELL,31.71014890533318,LOW,0.03420297810666361,0.6,0.0,5
757-9779,STANDARD_UPSELL,31.047711884240574,LOW,0.020954237684811503,0.6,0.0,5
786-6575,STANDARD_UPSELL,30.891079762689554,LOW,0.017821595253791067,0.4,0.0,5
987-5575,GENTLE_UPSELL,50.50522791461764,MEDIUM,0.012630697865441012,0.4,0.0,2
777-5965,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.020492561911319096,0.6,0.3,1
798-9657,PRIORITY_UPSELL_RETENTION,85.35019183048972,HIGH,0.011673061016323916,0.4,0.5,4
986-9568,STANDARD_UPSELL,31.75694462858588,LOW,0.03513889257171761,0.5,0.2,5
759-6977,PRIORITY_UPSELL_RETENTION,85.43731331291016,HIGH,0.01457711043033878,0.1,0.5,4
777-7795,STANDARD_UPSELL,31.510244146945606,LOW,0.030204882938912114,0.5,0.0,5
767-5557,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.04060821283546764,0.6,0.3,1
775-8876,PRIORITY_UPSELL_RETENTION,86.02506538416388,HIGH,0.03416884613879593,0.7000000000000001,0.5,4
798-6787,PRIORITY_UPSELL_RETENTION,85.71038495841448,HIGH,0.023679498613815787,0.1,0.5,4
778-8779,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.02382116307975351,0.4,0.3,1
775-7888,DO_NOT_DISTURB,4.5,MINIMAL,0.0323783434010352,0.7,0.0,0
775-8767,STANDARD_UPSELL,31.29675986705592,LOW,0.025935197341118373,0.6,0.0,5
767-7798,STANDARD_UPSELL,31.975081630558677,LOW,0.03950163261117352,0.4,0.0,5
795-7857,PRIORITY_UPSELL_RETENTION,85.61343823336547,HIGH,0.020447941112182393,0.30000000000000004,0.5,4
798-8795,STANDARD_UPSELL,30.871353816957978,LOW,0.017427076339159575,0.5,0.0,5
786-7777,STANDARD_UPSELL,31.78970752324019,LOW,0.03579415046480379,0.6,0.0,5
778-7775,STANDARD_UPSELL,31.756263729148184,LOW,0.03512527458296366,0.6,0.0,5
978-6755,STANDARD_UPSELL,31.641295857909043,LOW,0.03282591715818086,0.4,0.0,5
799-6969,PRIORITY_UPSELL_RETENTION,85.93671715782669,HIGH,0.031223905260889515,0.1,0.5,4
766-7777,PRIORITY_UPSELL_RETENTION,85.64529169213178,HIGH,0.021509723071059438,0.2,0.5,4
767-8588,STANDARD_UPSELL,31.634901422011936,LOW,0.03269802844023875,0.4,0.0,5
777-6675,STANDARD_UPSELL,30.48362187221851,LOW,0.009672437444370222,0.3,0.2,5
988-7577,STANDARD_UPSELL,31.398517253193315,LOW,0.027970345063866277,0.4,0.0,5
778-7596,STANDARD_UPSELL,31.1552310595916,LOW,0.02310462119183196,0.4,0.0,5
789-9578,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.036499935455109156,0.9999999999999999,0.0,0
779-7875,DO_NOT_DISTURB,3.5,MINIMAL,0.02545742429338033,0.8999999999999999,0.2,0
755-7658,STANDARD_UPSELL,31.674142246847545,LOW,0.033482844936950876,0.6,0.0,5
977-7797,PRIORITY_UPSELL_RETENTION,85.56652404823836,HIGH,0.01888413494127899,0.1,0.8,4
775-5596,STANDARD_UPSELL,31.526015597116622,LOW,0.030520311942332432,0.4,0.0,5
777-9758,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.010729536685171398,0.4,0.3,1
975-6778,STANDARD_UPSELL,32.04618928998122,LOW,0.04092378579962444,0.6,0.0,5
798-9887,GENTLE_UPSELL,50.843062641945735,MEDIUM,0.02107656604864344,0.4,0.0,2
988-7885,STANDARD_UPSELL,31.300635238324997,LOW,0.02601270476649995,0.5,0.0,5
795-7975,STANDARD_UPSELL,31.96183604212934,LOW,0.0392367208425868,0.6,0.0,5
776-7797,PRIORITY_UPSELL_RETENTION,85.62815192845343,HIGH,0.02093839761511466,0.0,1.0,4
755-5775,STANDARD_UPSELL,31.52251318986675,LOW,0.03045026379733502,0.4,0.0,5
796-6755,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01942284190796148,0.5,0.5,1
985-7967,GENTLE_UPSELL,50.50870015202418,MEDIUM,0.012717503800604596,0.4,0.0,2
779-8556,STANDARD_UPSELL,31.42079775430765,LOW,0.028415955086152977,0.6,0.0,5
978-5777,STANDARD_UPSELL,31.436798483394192,LOW,0.028735969667883846,0.6,0.0,5
988-5976,STANDARD_UPSELL,31.786428112566654,LOW,0.03572856225133306,0.4,0.0,5
778-5656,STANDARD_UPSELL,30.80062493604403,LOW,0.01601249872088063,0.3,0.0,5
988-7777,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.025280242152140114,0.5,0.5,1
979-9688,STANDARD_UPSELL,30.97193841787193,LOW,0.0194387683574386,0.4,0.0,5
797-5579,GENTLE_UPSELL,50.914174964441735,MEDIUM,0.022854374111043366,0.7999999999999999,0.0,2
987-5586,STANDARD_UPSELL,31.063685878533935,LOW,0.02127371757067873,0.6,0.0,5
777-9778,STANDARD_UPSELL,30.826931539826965,LOW,0.016538630796539337,0.4,0.0,5
795-5679,GENTLE_UPSELL,50.929770723976915,MEDIUM,0.023244268099422885,0.4,0.0,2
776-7988,PRIORITY_UPSELL_RETENTION,85.72852222377227,HIGH,0.024284074125742607,0.30000000000000004,0.5,4
979-6956,PRIORITY_UPSELL_RETENTION,85.58962507477122,HIGH,0.01965416915904047,0.5,0.5,4
775-5597,PRIORITY_UPSELL_RETENTION,85.81138443131734,HIGH,0.027046147710578068,0.1,0.8,4
957-9799,STANDARD_UPSELL,30.65333094729971,LOW,0.013066618945994233,0.4,0.0,5
955-7758,STANDARD_UPSELL,31.540832287903473,LOW,0.03081664575806944,0.3,0.0,5
799-7966,STANDARD_UPSELL,31.26345917502332,LOW,0.025269183500466405,0.6,0.0,5
798-7978,PRIORITY_UPSELL_RETENTION,85.61438194038101,HIGH,0.020479398012700198,0.30000000000000004,0.5,4
796-8768,STANDARD_UPSELL,31.278733315309605,LOW,0.025574666306192102,0.6,0.0,5
795-5755,STANDARD_UPSELL,31.890243209624977,LOW,0.03780486419249953,0.6,0.0,5
797-7579,GENTLE_UPSELL,51.454484867135534,MEDIUM,0.0363621216783884,0.4,0.0,2
779-9676,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.02369918865399568,0.9999999999999999,0.0,0
799-7778,STANDARD_UPSELL,31.00137335940415,LOW,0.020027467188083,0.6,0.0,5
767-7595,STANDARD_UPSELL,31.634152936788112,LOW,0.032683058735762244,0.3,0.0,5
987-9878,GENTLE_UPSELL,51.244579580390045,MEDIUM,0.031114489509751205,0.4,0.0,2
777-8855,GENTLE_UPSELL,51.333151850451785,MEDIUM,0.03332879626129456,0.7999999999999999,0.0,2
979-6978,STANDARD_UPSELL,31.165734728457483,LOW,0.023314694569149686,0.6,0.0,5
757-8955,GENTLE_UPSELL,50.60208480724029,MEDIUM,0.015052120181007237,0.7999999999999999,0.0,2
778-7898,PRIORITY_UPSELL_RETENTION,85.44472006624036,HIGH,0.014824002208011956,0.1,0.5,4
776-6997,STANDARD_UPSELL,30.990057619278833,LOW,0.019801152385576625,0.6,0.0,5
988-6566,STANDARD_UPSELL,31.668635681506682,LOW,0.033372713630133666,0.6,0.0,5
775-9597,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.036230243405268155,0.9999999999999999,0.0,0
755-7895,PRIORITY_UPSELL_RETENTION,85.42912716219992,HIGH,0.014304238739997071,0.5,0.5,4
798-5976,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.03538021487476682,0.9999999999999999,0.0,0
779-8775,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03385782113388407,0.4,0.3,1
779-7689,STANDARD_UPSELL,31.668437756621785,LOW,0.03336875513243573,0.6,0.0,5
765-7689,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.018656290249616382,0.6,0.3,1
789-7586,STANDARD_UPSELL,31.591418529676815,LOW,0.03182837059353629,0.3,0.0,5
776-5859,DO_NOT_DISTURB,4.5,MINIMAL,0.008229141513164248,0.7,0.2,0
987-8976,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01670588578909308,0.4,0.3,1
789-7775,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.020040054697071274,0.4,0.3,1
798-5758,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.017630986082904775,0.9999999999999999,0.0,0
798-8578,STANDARD_UPSELL,30.91320426589982,LOW,0.018264085317996434,0.6,0.0,5
797-9959,PRIORITY_UPSELL_RETENTION,85.57309597244641,HIGH,0.01910319908154695,0.30000000000000004,0.5,4
977-6778,GENTLE_UPSELL,50.69819386083938,MEDIUM,0.017454846520984557,0.4,0.0,2
798-6779,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.016466229982931867,0.6,0.3,1
788-6577,GENTLE_UPSELL,51.07524725387888,MEDIUM,0.02688118134697192,0.4,0.0,2
768-6988,STANDARD_UPSELL,31.22843116301921,LOW,0.024568623260384174,0.4,0.0,5
767-5797,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.019120212734615415,0.4,0.3,1
758-7586,GENTLE_UPSELL,50.755174542201075,MEDIUM,0.018879363555026903,0.4,0.0,2
785-7598,STANDARD_UPSELL,31.052506849244377,LOW,0.02105013698488752,0.6,0.0,5
777-7767,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.012850126302267178,0.4,0.3,1
775-8985,PRIORITY_UPSELL_RETENTION,85.74432676035718,HIGH,0.02481089201190619,0.30000000000000004,0.8,4
777-7577,GENTLE_UPSELL,50.616575411649194,MEDIUM,0.015414385291229776,0.4,0.0,2
788-7876,STANDARD_UPSELL,31.743520753818323,LOW,0.0348704150763665,0.6,0.0,5
985-6799,PRIORITY_UPSELL_RETENTION,85.35238752152308,HIGH,0.011746250717436306,0.0,0.5,4
988-5787,PRIORITY_UPSELL_RETENTION,85.97652642191638,HIGH,0.03255088073054594,0.0,0.8,4
766-7677,STANDARD_UPSELL,31.47138785871286,LOW,0.029427757174257156,0.4,0.0,5
797-8585,GENTLE_UPSELL,51.54226783139121,MEDIUM,0.038556695784780146,0.4,0.0,2
758-5985,STANDARD_UPSELL,30.720764265921048,LOW,0.014415285318420953,0.4,0.0,5
789-8757,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.021070058313157888,0.9999999999999999,0.0,0
797-7686,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.023388176041723815,0.6,0.3,1
757-6878,PRIORITY_UPSELL_RETENTION,85.51338452132467,HIGH,0.017112817377488865,0.30000000000000004,0.8,4
976-8857,STANDARD_UPSELL,30.760648220187075,LOW,0.01521296440374149,0.4,0.0,5
978-8958,GENTLE_UPSELL,50.326137203174646,MEDIUM,0.008153430079366092,0.7,0.2,2
785-7867,DO_NOT_DISTURB,4.0,MINIMAL,0.016863267540289408,0.7999999999999999,0.0,0
797-7587,STANDARD_UPSELL,30.877959458067036,LOW,0.017559189161340683,0.4,0.0,5
775-5565,STANDARD_UPSELL,31.295008557185003,LOW,0.025900171143700055,0.6,0.0,5
