Phone Number,Customer_Category,Priority_Score,Satisfaction_Score,Customer_Value_Score,Account Length,Total_Charges
996-5569,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041076446107476475,486,142.56
997-5867,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04276748680425358,448,147.33999999999997
778-5889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031049858781102894,440,103.72999999999999
799-7988,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03286391711268669,408,111.41
999-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022080413181330635,446,72.65
999-6678,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027882770543671616,84,110.72000000000001
766-9578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027982249262864294,89,110.74
998-6799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03098561831584486,444,102.74
777-7579,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0282769171102407,98,111.59
777-7967,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.020070217020638555,448,64.14
998-9969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042644104987508334,440,147.2
988-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02623735990447579,86,104.42
759-5789,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041482807122439944,448,143.23999999999998
799-5659,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031279331780552984,408,106.24
759-6585,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04799642672729282,84,186.71999999999997
778-5677,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033137276497831575,448,111.26
997-5859,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04919304442851369,406,174.17
779-9856,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028205480394850956,99,107.29
778-7789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04685153739933653,98,177.72
775-9868,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03891662917550158,84,151.73999999999998
789-7989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0523724850816625,400,186.15000000000003
999-8599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04695001530875017,84,183.23
757-9596,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032834269491302685,448,109.52
787-9979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030028485397131058,480,100.44
797-5789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03510209227053229,98,137.5
959-7578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04683463521554264,84,179.38000000000002
989-8775,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05141922284752374,488,178.40999999999997
999-7757,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04351521047755534,488,148.24000000000004
765-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03507413473195204,88,140.62
785-8989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029462672130841187,449,97.16
998-8978,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.037942933135086475,440,129.0
797-7777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04098115815615199,484,138.61
787-5899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.053616763148329076,484,186.81999999999996
776-9677,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042454311470872336,446,145.8
798-7989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04149089905963943,406,144.70000000000002
996-8597,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029097277269960933,84,114.72
755-5998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04043638324600001,446,138.73999999999998
778-9979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03978413297529904,480,134.94
797-7899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025676382532109656,94,102.62000000000002
988-9967,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05225136504945541,448,183.23
997-9789,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030276188087056868,404,102.27000000000001
759-9785,DO_NOT_DISTURB,4.0,0.7999999999999999,0.036552546074425804,89,142.92
999-5585,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04305138023086862,404,150.98
758-5858,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03455021597360004,94,135.87
766-9789,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032678222774930765,444,109.55
798-9558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.040299629968293935,446,138.28
999-9898,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03268226978260056,449,109.24000000000001
769-7699,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0323860298318408,488,105.74
798-7989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02178069482312044,408,70.06
799-9558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042830247155366354,444,148.0
999-9867,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03754076093623842,86,147.05999999999997
958-6999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041474412837398306,484,143.70000000000002
796-5798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03244351210121394,408,107.88000000000001
799-7599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.045464541325213347,484,156.22
759-7985,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04315795103993896,489,147.1
759-9999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03277034624078973,484,107.38
767-7979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03693786619431783,86,145.2
997-5897,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02610269473926435,84,106.54
798-7999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02654626831032326,84,105.35999999999999
777-7968,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03244086658819245,484,106.52999999999999
769-8588,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02918054062334464,404,98.25
779-7895,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04642631791372198,94,180.52999999999997
997-7797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.049671464694504674,444,174.5
796-6755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024832052191488485,88,98.86000000000001
797-5599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041451729433307535,448,142.26000000000002
999-6998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028726632956407396,94,113.03999999999999
775-9599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032473977570646594,440,109.21999999999998
765-7689,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04387689942698705,448,151.65999999999997
798-6779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05254575406924864,488,181.74
767-5997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03663244503887155,84,143.92000000000002
758-9586,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03921046978849491,444,133.99999999999997
785-7869,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031690548217400985,400,107.79999999999998
985-9975,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03619683894353519,89,141.89999999999998
776-5589,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03038905484895902,466,102.61999999999999
989-9885,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04302847839270744,484,146.82
989-9979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04881821174888181,440,170.94
997-9898,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03136777766993271,466,102.97
796-9596,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04017916575316773,98,153.15
987-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038963771936775714,94,151.7
776-9888,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04175069054207186,404,148.64
788-5985,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041273244319514055,444,141.89
789-5776,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03570694096671751,84,140.32999999999998
779-9989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027306375980398694,89,108.34
777-5989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032251365384751395,490,105.81000000000002
798-7997,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03973736159489103,406,138.3
959-8577,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025994892954848924,98,102.90999999999998
988-9986,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04982340565803152,484,172.04999999999998
797-7999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030815894934928166,448,104.76
989-5589,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05208194474296968,484,180.69
778-8995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04194573320386593,480,142.50000000000003
769-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.040220321843597764,444,137.81
798-9786,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025055869933407568,99,99.13999999999999
756-9758,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.053166220092353327,448,186.57999999999998
797-9766,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03075025581795725,440,101.99
767-7579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04490765404425425,444,155.56
796-7899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03219431836614716,444,107.02000000000001
787-5989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03154229734464169,404,106.63
776-9579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041654850970901394,449,142.45999999999998
999-7578,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05267420269584746,440,184.52
759-9966,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03363121569442244,488,110.74000000000001
996-9895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032423019178400674,488,106.56000000000002
995-9875,DO_NOT_DISTURB,4.0,0.7999999999999999,0.046996602674125955,94,182.62
998-5967,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03199577653304879,488,104.24999999999999
799-9797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04046394771148243,448,138.84
786-8998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04275109534211244,468,146.29999999999998
988-8998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.044225893463139536,408,155.29
779-7595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05113653038672251,444,178.99999999999997
799-9595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04347558087156555,488,151.06
999-7995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04407102883892352,488,150.72
985-5879,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03181837084871842,444,107.01
996-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02478444587091501,88,102.16000000000001
767-9859,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029429346654563378,498,97.46000000000001
789-9767,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0402903310400775,444,138.22
759-5589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028096040933859,84,110.62
785-7998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028726436107377195,90,113.05
998-7755,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029880549296244223,404,100.71999999999998
787-9575,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.050963489944054766,444,178.22
767-9689,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04054638873853798,448,139.15
789-7596,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04128885112540551,404,144.57
778-9979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04060541705873107,480,137.32000000000002
777-5559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026519950624145815,84,104.46
995-7689,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03779354000409397,90,147.42000000000002
997-5786,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03191890623035522,489,104.18
779-9887,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03150902361536207,480,103.56
986-5798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03184549114284238,408,107.7
995-5585,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041604622314106006,449,143.13
789-9758,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042474978583287804,448,146.36
778-5959,DO_NOT_DISTURB,4.5,0.7,0.006464113507930738,84,35.58
995-6957,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.045478346490206545,488,155.92
759-6579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0323091742023283,488,105.07000000000001
758-9759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031441575955750985,488,102.55999999999999
998-9658,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03128142709735335,484,104.84
787-5999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.044197129821664044,468,151.96
768-9986,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04311872977132368,408,151.66
799-7578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027841297738509806,96,110.62000000000002
955-9799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0315367437505778,486,107.03999999999999
799-7995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04052527448584076,488,136.53
989-5879,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05231511275591336,448,182.73
996-6886,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016037482098822445,98,68.64999999999999
769-9988,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05142135633814162,484,178.36
758-7999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03391703241186747,84,135.99999999999997
759-7559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026832093725934834,89,109.74
795-7997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04760649528880837,84,184.68999999999997
758-9777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04335108024993835,444,149.4
759-7798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05343867241685106,404,186.74
987-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025709576452884905,84,101.84
779-8797,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038309884838986265,98,148.84
776-9888,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03198100440584175,489,103.74000000000001
765-9669,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04319766047983336,489,146.35999999999999
768-6999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03759521857580226,94,146.68999999999997
798-8599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024831769534151005,84,98.88
757-9978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.047189126720244674,98,179.82
989-9679,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029897220237582327,444,99.7
997-5559,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.040574931381422145,444,139.91
777-9988,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031445260608071395,409,106.49
786-9595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03145009201753847,444,105.26
995-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03646459630415319,98,142.21
798-5796,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03292600491419373,408,112.32
796-9999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030501093691209725,484,99.01
797-9797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04251581453011886,448,147.34
798-8799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03906701836205579,484,134.45000000000002
799-9758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.037331023259455275,84,146.16
758-9796,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03589777390106699,84,141.01999999999998
768-9795,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03388438033984925,488,112.1
759-7969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.053661101712902295,464,187.38000000000002
795-5799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02690771368373929,88,105.83
755-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.052036177021053814,448,179.56
778-5889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04258741221223109,488,144.6
799-6568,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041528969226671264,408,144.66
776-9757,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031510280112693176,488,102.17000000000002
989-7887,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03799661357777064,86,147.94
999-8956,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.050687825539246396,484,175.38
798-7769,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038363467190204226,88,146.16
769-7587,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026309378637750312,84,104.50999999999999
985-9977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038345848738387076,84,149.84
759-7796,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027490723190165427,94,108.44
799-5779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02752094345217842,88,108.75999999999999
786-6999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.037343872906049964,448,130.20999999999998
775-7999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03173159196119145,488,106.29
757-8595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029067631989423814,404,101.57
799-9765,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026740254524668078,94,105.89999999999998
997-5879,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05357836957446552,404,191.29999999999998
786-9979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.055052370441113406,499,190.98000000000002
799-8799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030182745854190108,484,101.2
997-5996,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03693897164495406,86,144.41
797-9889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.045820267388841984,444,155.31
779-7576,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03667302847772916,86,143.64
779-7998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.028846306849035597,400,100.47999999999999
779-5998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04115526421324368,488,143.14
759-9899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031591494186841165,408,107.68
797-9559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026874160914970194,99,106.05999999999999
765-9779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0415503360521997,448,142.22
785-7957,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04312061450028066,484,146.82
765-8879,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03748139271069436,84,146.62000000000003
988-9797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04180530151424983,449,144.18
785-9799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026273107589429558,88,104.72999999999999
799-8667,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013531890872991023,98,59.260000000000005
778-9695,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02762992084256604,84,109.72
785-9957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0272553475784272,94,107.44
996-7699,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02995408190653649,444,99.5
999-9797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03125643179169213,400,106.82
798-6559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.036100819649505435,94,140.60999999999999
779-9685,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026894187517339938,86,106.58
759-5895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04376730492825298,404,153.42
778-6799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05109687369488958,409,181.3
997-7755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025810689258043952,98,105.15
779-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05237533301371444,468,182.6
768-7956,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03400630667322532,84,134.34999999999997
788-7986,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04224981447673675,448,142.16
997-9988,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027172364385194544,88,104.82
777-9969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04244998729263595,404,147.94
759-6687,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03891134339687303,404,135.09
758-7958,DO_NOT_DISTURB,4.0,0.7999999999999999,0.046664228201198324,88,177.83
758-5565,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041836792884606316,440,143.8
777-7698,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04179341012076097,444,143.5
