Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,CustServ Calls,Account Length,Total_Charges
759-7787,PRIORITY_UPSELL_RETENTION,85.46804524925243,HIGH,0.015601508308414324,0.1,0.5,2,66,69.74
989-7786,PRIORITY_UPSELL_RETENTION,85.55036795320594,HIGH,0.018345598440197806,0.30000000000000004,0.5,2,322,66.26
989-9599,PRIORITY_UPSELL_RETENTION,85.62635708203139,HIGH,0.020878569401046456,0.30000000000000004,0.5,2,328,75.52
758-7566,PRIORITY_UPSELL_RETENTION,85.58790023761856,HIGH,0.019596674587285336,0.30000000000000004,0.5,2,322,70.6
988-7996,PRIORITY_UPSELL_RETENTION,85.5514651341542,HIGH,0.018382171138473163,0.1,0.5,2,26,82.33
796-5759,PRIORITY_UPSELL_RETENTION,85.5561949118944,HIGH,0.018539830396479735,0.5,0.5,0,200,72.47999999999999
758-6589,PRIORITY_UPSELL_RETENTION,85.60912916762445,HIGH,0.02030430558748167,0.1,0.5,2,92,85.19
758-9999,PRIORITY_UPSELL_RETENTION,85.34852993750368,HIGH,0.011617664583456295,0.1,0.5,2,88,53.199999999999996
798-7979,PRIORITY_UPSELL_RETENTION,85.9292163992775,HIGH,0.030973879975916465,0.1,0.8,8,32,129.46
989-9688,PRIORITY_UPSELL_RETENTION,86.21606509980447,HIGH,0.04053550332681556,0.30000000000000004,0.8,8,282,152.1
989-5999,PRIORITY_UPSELL_RETENTION,85.38915688504221,HIGH,0.012971896168073848,0.1,0.5,2,32,58.64
988-6996,PRIORITY_UPSELL_RETENTION,85.97648807504015,HIGH,0.032549602501338475,0.1,0.5,2,88,133.12
785-7688,PRIORITY_UPSELL_RETENTION,85.62798243821808,HIGH,0.020932747940602608,0.1,0.5,2,92,88.40999999999998
777-9975,PRIORITY_UPSELL_RETENTION,85.71943452960772,HIGH,0.02398115098692406,0.1,0.5,2,28,103.44000000000001
779-9957,PRIORITY_UPSELL_RETENTION,85.97434793314477,HIGH,0.032478264438158815,0.1,0.5,2,98,131.76
999-5589,PRIORITY_UPSELL_RETENTION,85.67817564247248,HIGH,0.022605854749082898,0.1,0.8,8,92,90.13999999999999
777-5689,PRIORITY_UPSELL_RETENTION,85.51745150369489,HIGH,0.017248383456496024,0.30000000000000004,0.8,8,328,61.49
788-7759,PRIORITY_UPSELL_RETENTION,85.45178078739202,HIGH,0.015059359579733962,0.5,0.5,0,60,68.16
778-8858,PRIORITY_UPSELL_RETENTION,85.5656017472032,HIGH,0.01885339157343999,0.0,0.7,2,88,83.17999999999999
779-5978,PRIORITY_UPSELL_RETENTION,85.76550503317164,HIGH,0.02551683443905446,0.30000000000000004,0.8,9,282,95.56
799-9687,PRIORITY_UPSELL_RETENTION,85.48159582146094,HIGH,0.016053194048698233,0.1,0.5,2,69,70.14999999999999
788-5558,PRIORITY_UPSELL_RETENTION,85.46849305749706,HIGH,0.015616435249901871,0.0,0.8,8,98,68.58
799-5888,PRIORITY_UPSELL_RETENTION,85.52943936653651,HIGH,0.01764797888455044,0.30000000000000004,0.5,2,322,63.3
785-5988,PRIORITY_UPSELL_RETENTION,85.48079922038778,HIGH,0.01602664067959255,0.1,0.8,8,32,72.89999999999999
779-5778,PRIORITY_UPSELL_RETENTION,85.67696006720048,HIGH,0.02256533557334937,0.1,0.5,2,32,97.63
779-6559,PRIORITY_UPSELL_RETENTION,85.96668443865333,HIGH,0.03222281462177758,0.30000000000000004,0.5,2,288,120.57000000000001
779-7899,PRIORITY_UPSELL_RETENTION,86.11855212973235,HIGH,0.03728507099107833,0.1,0.5,2,32,152.59
778-8967,PRIORITY_UPSELL_RETENTION,86.26912576924587,HIGH,0.042304192308195716,0.30000000000000004,0.5,2,328,152.44
755-8585,PRIORITY_UPSELL_RETENTION,86.03369652619656,HIGH,0.03445655087321905,0.5,0.5,0,202,133.7
775-9878,PRIORITY_UPSELL_RETENTION,85.53289019572755,HIGH,0.017763006524251706,0.0,1.0,8,202,71.96000000000001
985-6699,PRIORITY_UPSELL_RETENTION,85.51460707197513,HIGH,0.017153569065837756,0.5,0.5,0,62,75.17
799-7969,PRIORITY_UPSELL_RETENTION,86.2675044836195,HIGH,0.04225014945398352,0.30000000000000004,0.5,2,322,151.34
789-9996,PRIORITY_UPSELL_RETENTION,86.00704358250435,HIGH,0.033568119416811495,0.1,0.5,2,208,129.3
768-5979,PRIORITY_UPSELL_RETENTION,85.79275784343339,HIGH,0.026425261447779697,0.7000000000000001,0.5,0,320,96.82000000000001
765-5799,PRIORITY_UPSELL_RETENTION,85.89398522070644,HIGH,0.02979950735688134,0.5,0.5,0,98,122.16
788-7977,PRIORITY_UPSELL_RETENTION,85.91783367509555,HIGH,0.030594455836518458,0.5,0.5,0,26,127.72000000000001
986-5755,PRIORITY_UPSELL_RETENTION,85.69847654481381,HIGH,0.023282551493794008,0.1,0.8,8,29,100.69
797-7895,PRIORITY_UPSELL_RETENTION,85.5043839325169,HIGH,0.01681279775056332,0.1,0.8,8,29,76.22999999999999
756-9889,PRIORITY_UPSELL_RETENTION,85.55579517618918,HIGH,0.01852650587297258,0.1,0.5,2,209,68.67999999999999
775-9968,PRIORITY_UPSELL_RETENTION,85.95071023383422,HIGH,0.03169034112780728,0.1,0.5,2,28,128.35999999999999
775-8898,PRIORITY_UPSELL_RETENTION,85.52633910262857,HIGH,0.017544636754285758,0.30000000000000004,0.5,2,328,62.06000000000001
799-5577,PRIORITY_UPSELL_RETENTION,85.52721752167007,HIGH,0.017573917389002304,0.0,1.0,6,208,71.43
999-7798,PRIORITY_UPSELL_RETENTION,85.53634903250318,HIGH,0.017878301083439324,0.1,0.8,8,92,76.75999999999999
988-7789,PRIORITY_UPSELL_RETENTION,85.49481816009978,HIGH,0.016493938669992717,0.1,0.8,8,68,72.88000000000001
999-6877,PRIORITY_UPSELL_RETENTION,85.63768304719945,HIGH,0.021256101573314784,0.1,0.5,2,92,88.43999999999998
769-6888,PRIORITY_UPSELL_RETENTION,85.98848806122034,HIGH,0.03294960204067794,0.7000000000000001,0.5,0,322,121.14
959-7558,PRIORITY_UPSELL_RETENTION,85.62588187683657,HIGH,0.0208627292278858,0.30000000000000004,0.8,8,329,74.86999999999999
986-7898,PRIORITY_UPSELL_RETENTION,85.99685546383097,HIGH,0.03322851546103228,0.30000000000000004,0.5,2,322,122.62
776-7995,PRIORITY_UPSELL_RETENTION,85.50574071212628,HIGH,0.016858023737542825,0.0,0.5,2,32,76.88
798-7758,PRIORITY_UPSELL_RETENTION,85.42385731475744,HIGH,0.014128577158581573,0.1,0.5,2,69,63.72
786-9598,PRIORITY_UPSELL_RETENTION,85.51853163146974,HIGH,0.017284387715657844,0.1,0.5,2,68,74.86
757-5775,PRIORITY_UPSELL_RETENTION,86.17339632009895,HIGH,0.039113210669964954,0.1,0.5,2,28,156.26
986-5859,PRIORITY_UPSELL_RETENTION,85.50027444698837,HIGH,0.016675814899612496,0.2,0.8,8,322,61.26
988-7575,PRIORITY_UPSELL_RETENTION,85.96399456731821,HIGH,0.03213315224394017,0.1,0.5,2,82,127.46999999999998
769-5995,PRIORITY_UPSELL_RETENTION,86.01984942593639,HIGH,0.03399498086454636,0.1,0.5,2,96,137.56
776-5988,PRIORITY_UPSELL_RETENTION,86.05145690872727,HIGH,0.03504856362424244,0.2,1.0,8,286,133.07999999999998
789-8686,PRIORITY_UPSELL_RETENTION,85.71273228283809,HIGH,0.023757742761269667,0.1,0.8,8,98,98.67999999999999
999-9679,PRIORITY_UPSELL_RETENTION,85.67389820174432,HIGH,0.022463273391477454,0.1,0.5,2,98,93.42
768-5698,PRIORITY_UPSELL_RETENTION,85.57718571310691,HIGH,0.019239523770230436,0.1,0.5,2,209,75.32
756-9889,PRIORITY_UPSELL_RETENTION,85.4829052121677,HIGH,0.016096840405589907,0.1,0.5,2,92,69.7
985-8778,PRIORITY_UPSELL_RETENTION,85.97419961353488,HIGH,0.032473320451162406,0.1,0.5,2,28,130.47
797-7958,PRIORITY_UPSELL_RETENTION,85.61375446493908,HIGH,0.02045848216463595,0.1,0.5,2,62,88.23
795-6856,PRIORITY_UPSELL_RETENTION,85.8224111107391,HIGH,0.027413703691303012,0.2,0.7,2,262,106.64000000000001
759-6999,PRIORITY_UPSELL_RETENTION,85.65008787546321,HIGH,0.02166959584877367,0.30000000000000004,0.8,8,328,74.55
779-7997,PRIORITY_UPSELL_RETENTION,85.79473113130265,HIGH,0.026491037710088393,0.7000000000000001,0.5,0,329,96.84
777-5978,PRIORITY_UPSELL_RETENTION,85.56237427197225,HIGH,0.01874580906574152,0.0,0.5,2,32,84.26999999999998
958-5979,PRIORITY_UPSELL_RETENTION,85.44646506749511,HIGH,0.014882168916503666,0.1,0.5,2,82,66.11
999-5958,PRIORITY_UPSELL_RETENTION,85.51377375549038,HIGH,0.017125791849679113,0.0,0.5,2,26,78.37
787-8695,PRIORITY_UPSELL_RETENTION,85.66009409521136,HIGH,0.022003136507045388,0.1,0.5,2,28,95.96
989-6965,PRIORITY_UPSELL_RETENTION,85.60478370810684,HIGH,0.020159456936894603,0.30000000000000004,0.5,2,322,72.48
787-8878,PRIORITY_UPSELL_RETENTION,86.06412339902205,HIGH,0.03547077996740176,0.7000000000000001,0.5,0,329,125.46999999999998
777-7987,PRIORITY_UPSELL_RETENTION,85.54867120666525,HIGH,0.0182890402221748,0.1,0.5,2,98,78.13
769-9589,PRIORITY_UPSELL_RETENTION,85.66516831485019,HIGH,0.022172277161673016,0.1,0.5,2,68,93.78
778-7958,PRIORITY_UPSELL_RETENTION,86.24951100201615,HIGH,0.04165036673387159,0.1,0.5,2,62,163.06
798-8889,PRIORITY_UPSELL_RETENTION,85.5954252607694,HIGH,0.019847508692313606,0.30000000000000004,0.5,2,320,72.03999999999999
798-9988,PRIORITY_UPSELL_RETENTION,85.63975218338938,HIGH,0.021325072779645984,0.30000000000000004,0.5,2,288,78.18
757-7587,PRIORITY_UPSELL_RETENTION,85.47929810405495,HIGH,0.015976603468498204,0.1,0.5,2,26,72.92
757-8767,PRIORITY_UPSELL_RETENTION,86.2778133301562,HIGH,0.042593777671873695,0.30000000000000004,0.5,2,262,160.82
778-9598,PRIORITY_UPSELL_RETENTION,85.94632695441673,HIGH,0.03154423181389114,0.1,0.5,2,99,127.61999999999999
777-9555,PRIORITY_UPSELL_RETENTION,85.46393179568288,HIGH,0.015464393189429453,0.30000000000000004,0.8,8,322,54.15
798-8875,PRIORITY_UPSELL_RETENTION,85.54206101788894,HIGH,0.018068700596298184,0.1,0.5,2,208,70.55000000000001
778-5697,PRIORITY_UPSELL_RETENTION,85.88512851530415,HIGH,0.02950428384347167,0.5,0.5,0,80,116.81
777-9959,PRIORITY_UPSELL_RETENTION,85.82435765005205,HIGH,0.027478588335068145,0.30000000000000004,0.5,2,322,100.78
757-5555,PRIORITY_UPSELL_RETENTION,85.94775298817612,HIGH,0.031591766272537264,0.30000000000000004,0.5,2,288,118.5
797-9578,PRIORITY_UPSELL_RETENTION,85.49408684318985,HIGH,0.016469561439661835,0.1,0.5,2,98,71.56
988-5587,PRIORITY_UPSELL_RETENTION,85.62606564119949,HIGH,0.020868854706649575,0.1,0.8,8,92,88.16000000000001
959-5955,PRIORITY_UPSELL_RETENTION,86.02240792441864,HIGH,0.034080264147288306,0.30000000000000004,0.5,2,289,126.91
775-7658,PRIORITY_UPSELL_RETENTION,85.54159675118217,HIGH,0.01805322503940541,0.1,0.8,8,62,78.44
759-9558,PRIORITY_UPSELL_RETENTION,85.76214051556049,HIGH,0.025404683852016094,0.1,0.5,2,206,98.44
776-9989,PRIORITY_UPSELL_RETENTION,85.43083292955802,HIGH,0.014361097651934227,0.1,0.8,6,208,57.37
769-9965,PRIORITY_UPSELL_RETENTION,85.91764888355219,HIGH,0.030588296118406282,0.30000000000000004,0.8,8,282,114.35000000000001
777-8959,PRIORITY_UPSELL_RETENTION,85.60934428538006,HIGH,0.020311476179335163,0.30000000000000004,0.5,2,262,76.6
778-9995,PRIORITY_UPSELL_RETENTION,85.60699382805038,HIGH,0.020233127601679418,0.30000000000000004,0.8,8,322,72.86
797-5758,PRIORITY_UPSELL_RETENTION,86.17509725883957,HIGH,0.03916990862798594,0.1,0.5,2,88,157.85999999999999
775-9755,PRIORITY_UPSELL_RETENTION,85.61042405921404,HIGH,0.02034746864046786,0.2,1.0,8,329,76.10000000000001
755-7685,PRIORITY_UPSELL_RETENTION,85.39654677758477,HIGH,0.013218225919492663,0.1,0.5,2,28,62.82
988-5999,PRIORITY_UPSELL_RETENTION,85.5103145228335,HIGH,0.01701048409445011,0.5,0.5,0,208,66.32
759-5789,PRIORITY_UPSELL_RETENTION,85.4769484552733,HIGH,0.015898281842443397,0.5,0.5,0,32,72.07
757-6856,PRIORITY_UPSELL_RETENTION,85.77820034555984,HIGH,0.02594001151866113,0.1,0.5,2,208,101.04
775-8578,PRIORITY_UPSELL_RETENTION,86.1429852080961,HIGH,0.03809950693653671,0.0,0.5,2,62,155.68
988-9559,PRIORITY_UPSELL_RETENTION,85.93716034425208,HIGH,0.03123867814173607,0.1,0.5,2,20,130.88000000000002
795-5887,PRIORITY_UPSELL_RETENTION,85.51308332696625,HIGH,0.01710277756554172,0.1,0.5,2,88,74.35000000000001
778-5555,PRIORITY_UPSELL_RETENTION,85.50608131189917,HIGH,0.016869377063305706,0.1,0.8,6,28,76.02
757-7896,PRIORITY_UPSELL_RETENTION,85.99285312296185,HIGH,0.03309510409872839,0.1,0.5,2,82,129.51
775-9896,PRIORITY_UPSELL_RETENTION,85.56481327759151,HIGH,0.01882710925305019,0.7000000000000001,0.5,0,268,71.01
799-7978,PRIORITY_UPSELL_RETENTION,85.73384147054828,HIGH,0.02446138235160936,0.5,0.5,0,88,102.44
769-8859,PRIORITY_UPSELL_RETENTION,85.61410168872149,HIGH,0.020470056290716396,0.2,0.8,8,288,77.06
988-5987,PRIORITY_UPSELL_RETENTION,85.51195898506725,HIGH,0.017065299502241855,0.0,0.5,2,29,78.53999999999999
779-5599,PRIORITY_UPSELL_RETENTION,85.56683115163646,HIGH,0.018894371721215546,0.30000000000000004,0.5,2,322,68.08
797-9775,PRIORITY_UPSELL_RETENTION,86.08440358675801,HIGH,0.03614678622526711,0.1,0.8,8,82,146.56000000000003
778-7789,PRIORITY_UPSELL_RETENTION,85.42094348089603,HIGH,0.014031449363201033,0.0,0.7,2,28,68.07
778-5998,PRIORITY_UPSELL_RETENTION,85.49115177826135,HIGH,0.01637172594204521,0.1,0.5,2,2,75.96000000000001
769-9965,PRIORITY_UPSELL_RETENTION,85.51671558372097,HIGH,0.017223852790699084,0.1,0.8,6,32,77.17
988-6557,PRIORITY_UPSELL_RETENTION,85.56870999807542,HIGH,0.018956999935847405,0.2,0.5,2,298,70.78
959-7599,PRIORITY_UPSELL_RETENTION,86.05745993263221,HIGH,0.0352486644210738,0.30000000000000004,0.5,2,326,125.52
999-8599,PRIORITY_UPSELL_RETENTION,85.50217845309832,HIGH,0.016739281769943968,0.5,0.5,0,92,72.32
787-9855,PRIORITY_UPSELL_RETENTION,85.44547697609562,HIGH,0.014849232536520882,0.1,0.5,2,90,64.87
777-5996,PRIORITY_UPSELL_RETENTION,85.66945083858477,HIGH,0.022315027952825715,0.7000000000000001,0.5,0,322,81.05999999999999
757-6999,PRIORITY_UPSELL_RETENTION,85.18232284475845,HIGH,0.00607742815861507,0.0,0.7,2,98,34.46
789-9565,PRIORITY_UPSELL_RETENTION,85.55019700552066,HIGH,0.01833990018402177,0.1,0.5,2,206,72.42
757-9596,PRIORITY_UPSELL_RETENTION,85.571327763133,HIGH,0.01904425877110003,0.5,0.5,0,88,81.38
769-9795,PRIORITY_UPSELL_RETENTION,86.05563537268968,HIGH,0.03518784575632252,0.1,0.5,2,28,144.92
985-9996,PRIORITY_UPSELL_RETENTION,85.87320478525854,HIGH,0.029106826175284515,0.30000000000000004,0.5,2,328,105.96
777-9779,PRIORITY_UPSELL_RETENTION,85.50366881174872,HIGH,0.01678896039162406,0.1,0.5,2,208,66.8
775-6657,PRIORITY_UPSELL_RETENTION,85.62148057709226,HIGH,0.02071601923640852,0.1,0.5,2,68,88.28
787-5566,PRIORITY_UPSELL_RETENTION,85.55177426307064,HIGH,0.018392475435687915,0.0,0.8,8,202,73.5
789-9795,PRIORITY_UPSELL_RETENTION,85.47939004608375,HIGH,0.015979668202791824,0.2,0.5,2,328,58.28
995-8788,PRIORITY_UPSELL_RETENTION,85.60748942337764,HIGH,0.020249647445921653,0.0,0.8,6,28,90.47999999999999
758-6796,PRIORITY_UPSELL_RETENTION,85.51402926524484,HIGH,0.017134308841494927,0.1,0.8,8,82,73.38
757-9885,PRIORITY_UPSELL_RETENTION,85.55330348854146,HIGH,0.01844344961804881,0.5,0.5,0,89,78.5
789-5699,PRIORITY_UPSELL_RETENTION,86.0096215472942,HIGH,0.033654051576473484,0.0,0.5,2,202,132.04
998-8858,PRIORITY_UPSELL_RETENTION,85.73753893965457,HIGH,0.024584631321818914,0.30000000000000004,0.5,2,288,91.57999999999998
795-5568,PRIORITY_UPSELL_RETENTION,85.88181056532686,HIGH,0.029393685510895214,0.5,0.5,0,62,121.31
777-7877,PRIORITY_UPSELL_RETENTION,85.44942024021039,HIGH,0.014980674673679603,0.1,0.5,2,26,69.18
757-9976,PRIORITY_UPSELL_RETENTION,85.69671597807196,HIGH,0.023223865935732266,0.1,0.8,8,202,90.69999999999999
767-9577,PRIORITY_UPSELL_RETENTION,85.61571062391981,HIGH,0.020523687463993457,0.30000000000000004,0.5,2,326,74.08
768-8875,PRIORITY_UPSELL_RETENTION,86.0452884648813,HIGH,0.034842948829376746,0.1,0.5,2,68,142.32
779-8699,PRIORITY_UPSELL_RETENTION,86.02755776542946,HIGH,0.03425192551431536,0.6000000000000001,0.5,0,328,126.79999999999998
788-5596,PRIORITY_UPSELL_RETENTION,85.68505202497141,HIGH,0.022835067499047304,0.1,0.5,2,82,95.74000000000001
798-7877,PRIORITY_UPSELL_RETENTION,85.28879577402252,HIGH,0.009626525800750636,0.2,0.7,2,288,37.45
759-9568,PRIORITY_UPSELL_RETENTION,85.55515116766665,HIGH,0.01850503892222153,0.5,0.5,0,208,71.80000000000001
779-6968,PRIORITY_UPSELL_RETENTION,85.84535303521383,HIGH,0.02817843450712791,0.30000000000000004,0.5,2,322,102.74000000000001
779-5977,PRIORITY_UPSELL_RETENTION,85.7753798167315,HIGH,0.025845993891049853,0.30000000000000004,0.5,2,286,96.08999999999999
756-8999,PRIORITY_UPSELL_RETENTION,85.57296270987891,HIGH,0.0190987569959637,0.30000000000000004,0.5,2,328,69.22
777-7968,PRIORITY_UPSELL_RETENTION,85.31981630051249,HIGH,0.010660543350416298,0.2,1.0,8,328,40.16
798-9899,PRIORITY_UPSELL_RETENTION,85.57653116574524,HIGH,0.019217705524841238,0.7000000000000001,0.5,0,328,68.74
989-7655,PRIORITY_UPSELL_RETENTION,85.62966214728621,HIGH,0.02098873824287369,0.1,0.5,2,88,84.12
995-6578,PRIORITY_UPSELL_RETENTION,85.7024200884555,HIGH,0.023414002948516546,0.1,0.5,2,208,90.75
777-9579,PRIORITY_UPSELL_RETENTION,85.55265359171776,HIGH,0.018421786390592047,0.5,0.5,0,99,73.07
958-6999,PRIORITY_UPSELL_RETENTION,85.56064284802984,HIGH,0.018688094934328207,0.30000000000000004,0.5,2,282,69.50999999999999
995-8998,PRIORITY_UPSELL_RETENTION,85.58610939241088,HIGH,0.019536979747029233,0.30000000000000004,0.5,2,329,70.69
797-9878,PRIORITY_UPSELL_RETENTION,85.41467597840449,HIGH,0.013822532613482805,0.1,0.5,2,66,62.84
796-5798,PRIORITY_UPSELL_RETENTION,85.55139483596471,HIGH,0.01837982786549049,0.30000000000000004,0.8,6,326,65.96000000000001
987-9957,PRIORITY_UPSELL_RETENTION,85.56446165378851,HIGH,0.01881538845961723,0.7000000000000001,0.5,0,328,67.36
986-5597,PRIORITY_UPSELL_RETENTION,85.76061889863239,HIGH,0.025353963287746268,0.1,0.5,2,62,106.9
775-9589,PRIORITY_UPSELL_RETENTION,85.50048495489548,HIGH,0.016682831829849226,0.1,0.5,2,98,71.46000000000001
798-9959,PRIORITY_UPSELL_RETENTION,85.59704150299419,HIGH,0.01990138343313961,0.30000000000000004,0.8,8,292,72.6
769-9598,PRIORITY_UPSELL_RETENTION,85.4003715962036,HIGH,0.013345719873453335,0.1,0.5,2,26,62.660000000000004
788-6795,PRIORITY_UPSELL_RETENTION,86.16709579650959,HIGH,0.038903193216986334,0.5,0.5,0,82,153.22000000000003
799-7886,PRIORITY_UPSELL_RETENTION,85.47879433396241,HIGH,0.015959811132080257,0.1,0.5,2,98,69.08
768-5697,PRIORITY_UPSELL_RETENTION,85.62692569368753,HIGH,0.020897523122917344,0.1,0.5,2,29,92.06
997-7655,PRIORITY_UPSELL_RETENTION,85.72223295205892,HIGH,0.024074431735297257,0.1,0.5,2,99,99.07999999999998
779-8989,PRIORITY_UPSELL_RETENTION,85.47898674153353,HIGH,0.015966224717784472,0.1,0.5,2,82,69.18
766-5859,PRIORITY_UPSELL_RETENTION,85.44340243784826,HIGH,0.014780081261608605,0.30000000000000004,0.5,2,320,51.96
995-5558,PRIORITY_UPSELL_RETENTION,85.58617816887967,HIGH,0.019539272295989143,0.30000000000000004,0.5,2,322,69.62
989-9959,PRIORITY_UPSELL_RETENTION,85.49754911594297,HIGH,0.016584970531432524,0.0,0.8,8,80,73.54999999999998
798-7999,PRIORITY_UPSELL_RETENTION,85.56502531539202,HIGH,0.018834177179734183,0.1,0.8,8,26,83.05
768-7989,PRIORITY_UPSELL_RETENTION,85.70814212803498,HIGH,0.023604737601166086,0.1,0.5,2,209,92.42
758-9758,PRIORITY_UPSELL_RETENTION,86.19457603696124,HIGH,0.039819201232041065,0.5,0.5,0,20,159.24999999999997
786-6575,PRIORITY_UPSELL_RETENTION,85.59696031981879,HIGH,0.01989867732729301,0.2,0.5,2,328,72.45
798-9657,PRIORITY_UPSELL_RETENTION,85.45539325445091,HIGH,0.015179775148363685,0.1,0.5,2,80,63.21
778-8779,PRIORITY_UPSELL_RETENTION,86.13126625946477,HIGH,0.037708875315492,0.1,0.5,2,60,153.54
795-7857,PRIORITY_UPSELL_RETENTION,85.67541668450833,HIGH,0.02251388948361118,0.1,0.5,2,28,97.9
786-7797,PRIORITY_UPSELL_RETENTION,85.7556709781901,HIGH,0.025189032606336485,0.7000000000000001,0.5,0,282,94.25
998-6755,PRIORITY_UPSELL_RETENTION,85.9107959888425,HIGH,0.030359866294749936,0.1,0.5,2,82,124.35
997-7797,PRIORITY_UPSELL_RETENTION,85.59868222290739,HIGH,0.019956074096912708,0.5,0.5,0,32,87.67999999999999
775-5596,PRIORITY_UPSELL_RETENTION,85.64687479865765,HIGH,0.021562493288588475,0.30000000000000004,0.5,2,322,77.65
798-9887,PRIORITY_UPSELL_RETENTION,85.50921081448995,HIGH,0.01697369381633144,0.30000000000000004,0.5,2,328,59.650000000000006
988-5996,PRIORITY_UPSELL_RETENTION,85.55428042713929,HIGH,0.0184760142379762,0.30000000000000004,0.8,8,329,65.22
795-5679,PRIORITY_UPSELL_RETENTION,85.51778993163668,HIGH,0.01725966438788935,0.5,0.5,0,82,74.56
797-7579,PRIORITY_UPSELL_RETENTION,85.51554939215671,HIGH,0.017184979738557163,0.1,0.5,2,82,74.88
988-6566,PRIORITY_UPSELL_RETENTION,86.19022352328207,HIGH,0.03967411744273567,0.7000000000000001,0.5,0,328,147.18999999999997
996-8857,PRIORITY_UPSELL_RETENTION,85.38848751109836,HIGH,0.01294958370327886,0.30000000000000004,0.5,2,322,42.74
999-7895,PRIORITY_UPSELL_RETENTION,85.56999894413077,HIGH,0.018999964804359327,0.5,0.5,0,92,81.53000000000002
985-9556,PRIORITY_UPSELL_RETENTION,85.42829836719004,HIGH,0.014276612239667813,0.1,0.5,2,32,66.62
799-7765,PRIORITY_UPSELL_RETENTION,86.1273600432331,HIGH,0.037578668107770045,0.1,0.5,2,80,151.8
775-7689,PRIORITY_UPSELL_RETENTION,85.62812363269818,HIGH,0.020937454423272665,0.30000000000000004,0.5,2,329,75.18
985-9975,PRIORITY_UPSELL_RETENTION,85.97741823318334,HIGH,0.0325806077727783,0.30000000000000004,0.5,2,262,122.39999999999998
799-9579,PRIORITY_UPSELL_RETENTION,85.43332691146318,HIGH,0.014444230382106071,0.1,0.8,8,88,63.77
789-9785,PRIORITY_UPSELL_RETENTION,86.21436444955583,HIGH,0.04047881498519451,0.1,0.5,2,202,155.75
798-9995,PRIORITY_UPSELL_RETENTION,85.55924144784456,HIGH,0.018641381594818353,0.7000000000000001,0.5,0,329,67.0
776-5589,PRIORITY_UPSELL_RETENTION,85.57889035845474,HIGH,0.01929634528182455,0.7000000000000001,0.5,0,288,71.4
797-7588,PRIORITY_UPSELL_RETENTION,85.55837393582146,HIGH,0.01861246452738215,0.30000000000000004,0.5,2,326,66.38
999-5786,PRIORITY_UPSELL_RETENTION,85.60253915384908,HIGH,0.02008463846163602,0.2,0.7,2,329,73.83
755-9599,PRIORITY_UPSELL_RETENTION,85.69834693918617,HIGH,0.02327823130620538,0.1,0.5,2,202,90.5
788-9899,PRIORITY_UPSELL_RETENTION,85.92912075800271,HIGH,0.030970691933423496,0.1,0.5,2,89,127.12
768-6859,PRIORITY_UPSELL_RETENTION,85.72239907922514,HIGH,0.02407996930750492,0.1,0.5,2,86,100.30999999999999
755-5895,PRIORITY_UPSELL_RETENTION,85.45310331141127,HIGH,0.01510344371370888,0.5,0.5,0,26,69.63000000000001
767-9765,PRIORITY_UPSELL_RETENTION,85.35019183048972,HIGH,0.011673061016323916,0.4,0.5,0,208,47.82
998-5995,PRIORITY_UPSELL_RETENTION,85.43731331291016,HIGH,0.01457711043033878,0.1,0.5,2,92,63.61000000000001
795-6878,PRIORITY_UPSELL_RETENTION,86.02506538416388,HIGH,0.03416884613879593,0.7000000000000001,0.5,0,322,125.53999999999999
778-5968,PRIORITY_UPSELL_RETENTION,85.71038495841448,HIGH,0.023679498613815787,0.1,0.5,2,68,99.45
787-5689,PRIORITY_UPSELL_RETENTION,85.61343823336547,HIGH,0.020447941112182393,0.30000000000000004,0.5,2,289,75.28999999999999
795-5999,PRIORITY_UPSELL_RETENTION,85.93671715782669,HIGH,0.031223905260889515,0.1,0.5,2,98,126.10999999999999
779-9985,PRIORITY_UPSELL_RETENTION,85.64529169213178,HIGH,0.021509723071059438,0.2,0.5,2,322,78.96
